text,entities
and,O
World,DAY
Health,O
Organization,O
are,O
hoping,O
to,O
raise,O
$,O
1.5,COUNTRY
billion,O
from,O
rich,O
countries,O
to,O
help,O
poorer,O
nations,O
fight,O
bird,O
flu,O
and,O
prevent,O
a,O
global,O
pandemic,O
.,O
The,O
United,COUNTRY
States,O
is,O
expected,O
to,O
announce,O
its,O
pledge,GOVERNMENT
on,O
Wednesday,DAY
.,O
"""",O
Swiss,O
drugmaker,COMPOUND
Roche,LOCATION
said,O
it,O
will,O
donate,O
another,O
batch,O
of,O
Tamiflu,COUNTRY
",",O
an,O
anti,ATTACKS
-,O
viral,O
medication,O
",",O
to,O
treat,O
an,O
additional,O
two,O
million,O
people,O
in,O
the,O
event,PERSON
of,O
a,O
bird,O
flu,O
pandemic,O
.,O
"""",O
"""",O
A,O
World,DAY
Health,O
Organization,O
official,O
",",O
Margaret,O
Chan,O
",",O
told,O
the,O
meeting,O
there,O
is,O
a,O
great,O
risk,O
of,O
an,O
epidemic,O
",",O
although,O
the,O
timing,O
and,O
severity,O
is,O
uncertain,O
.,O
"""",O
The,O
Inter,O
-,O
American,COUNTRY
Development,O
Bank,O
says,O
the,O
world,O
Haitian,O
disapora,O
sent,O
more,O
than,O
$,O
1.6,COUNTRY
billion,O
back,O
to,O
families,O
on,O
the,O
impoverished,O
island,O
in,O
2006,DATE
.,O
The,O
bank,O
said,O
Tuesday,DAY
the,O
money,COMPOUND
sent,O
to,O
Haiti,O
from,O
overseas,O
equals,ARMY
more,O
than,O
one,O
-,O
third,O
of,O
the,O
country,O
's,O
gross,O
national,O
product,O
.,O
"""",O
More,O
than,O
$,O
1,ARMY
billion,O
came,O
from,O
the,O
United,COUNTRY
States,O
and,O
the,O
large,O
Haitian,O
communities,O
in,O
Boston,O
",",O
Miami,O
",",O
and,O
New,O
~,O
York,O
.,O
"""",O
"""",O
Other,O
large,O
contributions,O
came,O
from,O
Canada,O
",",O
France,O
",",O
and,O
the,O
Bahamas,O
.,O
"""",O
The,O
bank,O
says,O
many,O
of,O
the,O
recipients,O
of,O
overseas,O
money,COMPOUND
have,O
incomes,O
less,O
than,O
$,O
500,QUANTITY
a,O
year,O
.,O
"""",O
They,O
use,O
the,O
extra,COMPOUND
funds,O
for,O
basic,O
expenses,O
",",O
while,O
others,COMPOUND
invest,O
it,O
in,O
small,O
businesses,ORGANISATION
and,O
education,O
for,O
their,O
children,O
.,O
"""",O
Ukraine,O
's,O
Prime,O
Minister,O
Yury,O
Yekhanurov,O
says,O
the,O
signing,O
of,O
a,O
controversial,O
natural,O
gas,O
deal,O
with,O
Russia,O
has,O
been,O
postponed,O
again,O
.,O
The,O
signing,O
had,O
already,O
been,O
delayed,O
from,O
Saturday,DAY
to,O
Wednesday,DAY
.,O
But,O
Mr.,O
Yekhanurov,O
says,O
experts,O
continue,O
to,O
work,O
on,O
the,O
documents,ARMY
.,O
The,O
draft,O
agreement,O
calls,O
for,O
Ukraine,O
to,O
pay,O
Russia,O
nearly,O
twice,ARMY
as,O
much,O
for,O
natural,O
gas,O
.,O
"""",O
The,O
new,O
price,ARMY
would,O
be,O
$,O
95,QUANTITY
per,O
"1,000",QUANTITY
cubic,O
meters,O
",",O
up,O
from,O
the,O
previous,O
rate,O
of,O
$,O
50,O
.,O
"""",O
"""",O
The,O
two,O
sides,O
reached,O
the,O
deal,O
January,O
4,O
",",O
after,O
a,O
three,QUANTITY
-,O
day,O
suspension,ATTACKS
of,O
Russian,LOCATION
gas,O
deliveries,O
to,O
Ukraine,O
.,O
"""",O
"""",O
The,O
agreement,O
triggered,O
a,O
political,EVENT
crisis,O
in,O
Ukraine,O
",",O
and,O
parliament,GOVERNMENT
voted,O
to,O
dismiss,O
the,O
government,O
.,O
"""",O
The,O
Chinese,O
government,O
has,O
called,O
for,O
new,O
measures,O
to,O
prevent,O
the,O
economy,O
from,O
overheating,O
.,O
The,O
official,O
Xinhua,O
news,O
agency,O
reports,O
the,O
State,O
Council,O
moved,O
on,O
Friday,DAY
to,O
tighten,O
controls,O
on,O
fixed,O
asset,O
investments,O
and,O
money,COMPOUND
supply,O
after,O
concluding,O
they,O
increased,O
excessively,O
in,O
the,O
first,O
quarter,O
.,O
"""",O
China,O
's,O
banks,COMPOUND
doled,O
out,O
$,O
156,O
billion,O
in,O
new,O
loans,O
in,O
the,O
first,O
quarter,O
",",O
more,O
than,O
half,O
the,O
target,O
for,O
all,O
of,O
2006,DATE
.,O
"""",O
"""",O
The,O
Chinese,O
economy,O
is,O
growing,O
at,O
a,O
rapid,O
pace,BUILDINGS
",",O
topping,O
nine,QUANTITY
percent,O
in,O
the,O
last,O
two,O
years,O
.,O
"""",O
Leaders,O
are,O
concerned,O
the,O
pace,BUILDINGS
could,O
raise,O
inflation,O
rates,O
or,O
lead,O
to,O
investment,O
in,O
unnecessary,O
projects,O
.,O
The,O
central,O
bank,O
said,O
the,O
growth,O
of,O
the,O
broad,O
money,COMPOUND
supply,O
rose,O
nearly,O
19,QUANTITY
percent,O
on,O
a,O
year,O
-,O
on,O
-,O
year,O
basis,O
to,O
$,O
3.9,QUANTITY
trillion,O
by,O
the,O
end,O
of,O
March,O
.,O
A,O
media,O
rights,O
group,O
says,O
Burma,O
's,O
military,ARMY
-,O
led,O
government,O
has,O
released,O
two,O
Burmese,O
journalists,O
working,O
for,O
a,O
Japanese,O
television,O
station,O
.,O
Reporters,PERSON
Without,O
Borders,O
and,O
the,O
Burma,O
Media,O
Association,O
welcomed,O
the,O
release,O
of,O
the,O
reporters,PERSON
after,O
two,O
days,O
of,O
detention,O
.,O
They,O
say,O
the,O
journalists,O
are,O
in,O
good,O
shape,O
-,O
despite,O
being,O
shaken,O
by,O
the,O
incident,O
.,O
The,O
two,O
journalists,O
were,O
arrested,O
Monday,DAY
after,O
they,O
went,O
to,O
a,O
port,O
near,O
Rangoon,LOCATION
to,O
verify,O
the,O
arrival,O
of,O
a,O
North,COUNTRY
Korean,LOCATION
cargo,O
ship,O
.,O
"""",O
The,O
reporters,PERSON
",",O
Aung,O
Shwe,O
Oo,O
and,O
his,O
daughter,O
",",O
Daw,O
Sint,LOCATION
Sint,LOCATION
Aung,O
",",O
both,O
work,O
for,O
Nippon,EVENT
News,O
Network,PERSON
's,O
Bangkok,O
bureau,O
.,O
"""",O
Images,O
of,O
the,O
Indian,COUNTRY
Ocean,O
floor,O
show,O
a,O
giant,ARMY
landslide,O
at,O
the,O
starting,O
point,O
of,O
the,O
earthquake,O
triggered,O
tsunami,O
that,O
devastated,O
regional,LOCATION
coastlines,COMPOUND
on,O
December,O
26,O
.,O
The,O
digital,O
map,O
has,O
been,O
produced,O
by,O
a,O
British,O
survey,O
ship,O
HMS,O
Scott,O
that,O
has,O
been,O
collecting,O
data,O
off,O
the,O
coast,ARMY
of,O
Indonesia,O
's,O
Sumatra,DAY
Island,O
since,O
early,O
January,O
.,O
The,O
probe,O
of,O
the,O
area,O
where,O
two,O
pieces,O
of,O
ocean,O
floor,O
collided,O
shows,O
a,O
ridge,O
of,O
mud,O
hundreds,O
of,O
meters,O
thick,O
where,O
the,O
seawater,O
was,O
forced,O
up,O
to,O
form,O
the,O
tsunami,O
.,O
"""",O
Scientists,PERSON
on,O
the,O
ship,O
say,O
that,O
while,O
the,O
data,O
will,O
not,O
help,O
predict,O
when,O
earthquakes,O
will,O
occur,O
",",O
it,O
could,O
help,O
in,O
warning,O
of,O
future,O
tsunamis,O
.,O
"""",O
A,O
Republican,O
Congressman,O
says,O
he,O
is,O
temporarily,O
stepping,O
down,O
from,O
a,O
House,O
committee,O
-,O
chairman,O
position,O
while,O
he,O
is,O
being,O
investigated,O
for,O
corruption,O
.,O
Ohio,O
Representative,COUNTRY
Bob,O
Ney,O
is,O
the,O
second,O
lawmaker,ARMY
to,O
relinquish,O
a,O
House,O
leadership,O
post,O
in,O
recent,O
months,O
.,O
"""",O
He,O
said,O
in,O
a,O
statement,O
Sunday,DAY
that,O
the,O
allegations,O
against,O
him,O
have,O
become,O
a,O
distraction,O
to,O
lawmakers,GOVERNMENT
",",O
including,O
those,O
in,O
the,O
committee,O
he,O
chaired,O
",",O
the,O
House,O
Administration,O
Committee,O
.,O
"""",O
Ney,O
has,O
been,O
identified,O
as,O
the,O
unnamed,O
lawmaker,ARMY
that,O
lobbyist,O
Jack,O
Abramoff,O
said,O
accepted,O
lavish,O
gifts,O
and,O
financial,O
contributions,O
in,O
exchange,O
for,O
favors,O
and,O
support,O
.,O
Abramoff,O
has,O
pleaded,O
guilty,O
to,O
fraud,O
and,O
tax,O
evasion,O
.,O
Ney,O
denies,O
any,O
wrongdoing,O
.,O
Texas,O
representative,ATTACKS
Tom,O
DeLay,O
stepped,O
down,O
as,O
House,O
Majority,O
Leader,O
late,O
last,O
year,O
after,O
being,O
indicted,O
for,O
alleged,O
campaign,O
finance,O
violations,O
.,O
DeLay,O
had,O
close,O
ties,O
to,O
Abramoff,O
and,O
some,O
of,O
the,O
congressman,O
's,O
aides,O
are,O
being,O
investigated,O
in,O
the,O
Abramoff,O
scandal,O
.,O
One,O
of,O
the,O
suspected,O
bombers,O
in,O
the,O
failed,QUANTITY
July,O
21,QUANTITY
attacks,ATTACKS
on,O
London,COUNTRY
's,O
transport,O
system,O
is,O
being,O
extradited,O
from,O
Italy,O
to,O
Britain,COUNTRY
.,O
"""",O
A,O
plane,O
carrying,O
Ethiopian,O
-,O
born,O
Hamdi,O
Issac,O
",",O
also,O
known,O
as,O
Osman,O
Hussain,O
",",O
left,O
Rome,LOCATION
's,O
Ciampino,O
airport,O
around,O
midday,DAY
Thursday,DAY
",",O
for,O
London,COUNTRY
.,O
"""",O
"""",O
Italian,COUNTRY
police,ARMY
arrested,O
the,O
British,O
citizen,O
in,O
Rome,LOCATION
a,O
week,O
after,O
the,O
July,O
21,QUANTITY
attacks,ATTACKS
",",O
which,O
caused,O
no,O
fatalities,O
but,O
brought,O
chaos,O
to,O
London,COUNTRY
two,O
weeks,O
after,O
suicide,ATTACKS
bombers,O
killed,ATTACKS
52,O
people,O
in,O
the,O
British,O
capital,O
.,O
"""",O
"""",O
Hamdi,O
Issac,O
has,O
admitted,O
to,O
taking,O
part,O
in,O
the,O
second,O
set,O
of,O
attacks,ATTACKS
but,O
has,O
said,O
the,O
action,O
was,O
meant,ARMY
to,O
scare,O
people,O
",",O
not,O
kill,O
them,O
.,O
"""",O
Italy,O
's,O
highest,O
court,PERSON
upheld,O
his,O
extradition,O
order,O
on,O
September,DAY
13,QUANTITY
.,O
The,O
surging,O
Mississippi,O
River,O
spilled,O
over,O
levees,O
in,O
two,O
towns,O
in,O
the,O
state,O
of,O
Illinois,COUNTRY
and,O
is,O
threatening,O
to,O
deluge,O
other,O
parts,O
of,O
the,O
central,O
United,COUNTRY
States,O
.,O
The,O
Army,O
Corps,O
of,O
Engineers,O
says,O
20,QUANTITY
levees,O
in,O
the,O
central,O
U.S.,COUNTRY
have,O
already,O
overflowed,O
-,O
and,O
up,O
to,O
30,QUANTITY
more,O
are,O
in,O
danger,O
of,O
overflowing,O
.,O
Central,O
U.S.,COUNTRY
river,O
towns,O
are,O
at,O
risk,O
as,O
floodwaters,ARMY
that,O
submerged,O
parts,O
of,O
two,O
of,O
the,O
state,O
of,O
Iowa,O
's,O
largest,O
cities,O
are,O
now,O
flowing,O
downstream,O
.,O
Residents,O
have,O
joined,O
members,O
of,O
the,O
National,O
Guard,COUNTRY
in,O
a,O
desperate,O
effort,PERSON
to,O
strengthen,O
levees,O
with,O
sandbags,O
.,O
"""",O
Meanwhile,O
",",O
Iowa,O
is,O
cleaning,O
up,O
after,O
widespread,O
flooding,O
inundated,O
homes,O
",",O
destroyed,O
crops,O
and,O
cut,O
off,O
highways,O
and,O
bridges,O
.,O
"""",O
"""",O
At,O
the,O
White,DAY
House,O
Tuesday,DAY
",",O
U.S.,COUNTRY
President,O
George,COUNTRY
Bush,O
expressed,O
concern,O
for,O
the,O
flood,O
victims,O
.,O
"""",O
He,O
is,O
to,O
visit,ARMY
Iowa,O
Thursday,DAY
to,O
inspect,O
the,O
damage,O
.,O
A,O
U.S.,COUNTRY
government,O
audit,O
shows,O
that,O
at,O
least,O
232,O
civilians,O
have,O
been,O
killed,ATTACKS
while,O
working,O
on,O
U.S.,COUNTRY
reconstruction,O
projects,O
in,O
Iraq,COUNTRY
.,O
The,O
report,O
by,O
the,O
Special,LOCATION
Inspector,O
General,O
for,O
Iraq,COUNTRY
Reconstruction,O
indicates,O
the,O
death,O
toll,O
of,O
those,O
employees,O
for,O
private,O
contractors,ARMY
increased,O
93,O
percent,O
in,O
recent,O
months,O
(,O
the,O
fourth,O
quarter,O
of,O
2004,DATE
),O
.,O
"""",O
In,O
addition,O
to,O
those,O
killed,ATTACKS
",",O
728,QUANTITY
claims,O
were,O
filed,O
for,O
employees,O
who,O
missed,O
more,O
than,O
four,QUANTITY
days,O
of,O
work,O
.,O
"""",O
"""",O
The,O
inspector,O
's,O
report,O
says,O
"""",O
"""",O
Iraq,COUNTRY
's,O
unsettled,O
security,COMPOUND
environment,O
continues,O
to,O
present,O
grave,O
risks,O
for,O
contractors,ARMY
and,O
employees,O
.,O
"""",O
"""",O
"""",O
The,O
quarterly,O
report,O
sent,O
to,O
U.S.,COUNTRY
Congress,O
based,O
its,O
information,O
on,O
statistics,O
from,O
the,O
U.S.,COUNTRY
Labor,O
Department,O
compiled,O
from,O
workers,O
',O
compensation,O
claims,O
filed,O
by,O
all,O
U.S.,COUNTRY
government,O
contractors,ARMY
.,O
Former,O
Chilean,LOCATION
dictator,O
Augusto,O
Pinochet,O
has,O
been,O
indicted,O
on,O
human,O
rights,O
charges,O
and,O
placed,O
under,O
house,O
arrest,ATTACKS
.,O
Judge,O
Victor,O
Montiglio,O
charged,O
General,O
Pinochet,O
in,O
connection,O
with,O
the,O
kidnapping,O
and,O
disappearance,O
of,O
seven,O
people,O
in,O
the,O
early,O
years,O
of,O
his,O
1973,DATE
to,O
1990,DATE
rule,O
.,O
"""",O
The,O
charges,O
are,O
part,O
of,O
a,O
human,O
rights,O
case,O
known,O
as,O
"""",O
"""",O
Operation,O
Colombo,O
",",O
"""",O
"""",O
in,O
which,O
119,QUANTITY
dissidents,O
disappeared,O
while,O
in,O
custody,O
.,O
"""",O
"""",O
Mr.,O
Montiglio,O
's,O
indictment,O
Thursday,DAY
comes,O
six,QUANTITY
days,O
after,O
he,O
questioned,O
the,O
ex,O
-,O
dictator,O
and,O
the,O
former,O
head,O
of,O
the,O
secret,O
police,ARMY
",",O
Manuel,O
Contreras,O
",",O
to,O
determine,O
responsibility,O
for,O
the,O
disappearance,O
of,O
the,O
119,QUANTITY
Pinochet,O
foes,O
.,O
"""",O
This,O
is,O
the,O
second,O
indictment,O
in,O
two,O
days,O
against,O
the,O
former,O
dictator,O
.,O
"""",O
General,O
Pinochet,O
",",O
who,O
turns,O
90,O
on,O
Friday,DAY
",",O
had,O
just,O
made,O
bail,O
following,O
his,O
indictment,O
Wednesday,DAY
on,O
charges,O
of,O
tax,O
evasion,O
",",O
corruption,O
and,O
using,O
FALSE,O
passports,O
in,O
a,O
case,O
involving,O
an,O
estimated,O
$,O
27,QUANTITY
million,O
hidden,O
in,O
foreign,O
bank,O
accounts,O
.,O
"""",O
Leaders,O
of,O
the,O
South,COMPOUND
American,COUNTRY
trade,O
bloc,O
Mercosur,O
are,O
meeting,O
in,O
Venezuela,O
to,O
formally,O
welcome,O
Venezuela,O
into,O
the,O
group,O
.,O
"""",O
Presidents,O
of,O
member,O
nations,O
Argentina,O
",",O
Brazil,O
",",O
Paraguay,O
and,O
Uruguay,O
are,O
to,O
sign,O
a,O
document,O
Tuesday,DAY
extending,O
voting,COUNTRY
rights,O
and,O
lower,ARMY
tariffs,ARMY
to,O
Venezuela,O
.,O
"""",O
"""",O
With,O
the,O
new,O
member,O
",",O
officials,O
say,O
the,O
trade,O
bloc,O
will,O
account,O
for,O
$,O
1,ARMY
trillion,O
in,O
annual,TIME
economic,O
activity,O
and,O
include,O
250,QUANTITY
million,O
people,O
.,O
"""",O
Bolivian,DAY
President,O
Evo,O
Morales,O
also,O
is,O
to,O
attend,O
the,O
summit,O
for,O
talks,O
with,O
his,O
Brazilian,LOCATION
counterpart,COMPOUND
Luiz,O
Inacio,O
Lula,O
da,O
Silva,O
to,O
discuss,O
the,O
price,ARMY
of,O
gas,O
exports,O
to,O
Brazil,O
.,O
"""",O
Bolivia,O
is,O
an,O
associate,O
member,O
of,O
Mercosur,O
",",O
formed,O
in,O
1991,DATE
.,O
"""",O
"""",O
Meanwhile,O
",",O
Paraguay,O
's,O
President,O
Nicanor,O
Duarte,O
has,O
threatened,O
to,O
abandon,ARMY
the,O
group,O
because,O
of,O
alleged,O
protectionist,O
trade,O
policies,O
by,O
Brazil,O
and,O
Argentina,O
.,O
"""",O
"""",O
A,O
strong,O
earthquake,O
shook,O
Indonesia,O
's,O
Aceh,O
province,O
just,O
before,O
midnight,O
Saturday,DAY
(,O
about,O
1657,O
UTC,O
),O
",",O
causing,O
residents,O
to,O
flee,O
their,O
homes,O
in,O
panic,O
.,O
"""",O
The,O
magnitude,O
5.8,O
quake,O
was,O
centered,O
33,QUANTITY
kilometers,ARMY
under,O
the,O
Indian,COUNTRY
Ocean,O
and,O
about,O
33,QUANTITY
kilometers,ARMY
northwest,O
of,O
the,O
provincial,GOVERNMENT
capital,O
of,O
Banda,O
Aceh,O
.,O
"""",O
Officials,O
say,O
there,O
have,O
been,O
no,O
reports,O
of,O
damage,O
or,O
casualties,O
",",O
but,O
residents,O
of,O
the,O
city,O
ran,O
out,O
of,O
their,O
homes,O
in,O
panic,O
after,O
the,O
quake,O
jolted,O
them,O
awake,GOVERNMENT
.,O
"""",O
"""",O
A,O
magnitude,O
9,O
quake,O
off,O
the,O
west,O
coast,ARMY
of,O
Aceh,O
triggered,O
the,O
December,O
26,O
tsunamis,O
",",O
which,O
the,O
U.S.,COUNTRY
Geological,O
Survey,O
says,O
killed,ATTACKS
more,O
than,O
"2,75,000",QUANTITY
people,O
around,O
the,O
Indian,COUNTRY
Ocean,O
.,O
"""",O
"""",O
That,O
includes,O
"1,31,000",QUANTITY
in,O
Aceh,O
.,O
"""",O
"""",O
U.S.,COUNTRY
Democratic,TIME
senators,O
have,O
criticized,O
President,O
Bush,O
's,O
proposal,O
to,O
revamp,O
Social,O
Security,COMPOUND
",",O
on,O
the,O
eve,O
of,O
the,O
retirement,O
program,O
's,O
70th,O
anniversary,ARMY
.,O
"""",O
"""",O
Senator,O
John,COUNTRY
Kerry,PERSON
",",O
the,O
2004,DATE
democratic,COMPOUND
presidential,O
candidate,GOVERNMENT
",",O
said,O
in,O
a,O
radio,PERSON
address,O
delivered,O
in,O
Spanish,O
Saturday,DAY
that,O
the,O
president,PERSON
's,O
proposal,O
to,O
add,O
private,O
investments,O
accounts,O
to,O
the,O
program,O
will,O
hurt,ATTACKS
Hispanics,O
.,O
"""",O
"""",O
Democratic,TIME
Senator,O
Ken,O
Salazar,O
",",O
from,O
Colorado,O
said,O
in,O
a,O
separate,O
English,O
-,O
language,O
radio,PERSON
address,O
Saturday,DAY
the,O
president,PERSON
is,O
fabricating,O
a,O
crisis,O
in,O
the,O
retirement,O
program,O
so,O
he,O
can,O
push,ARMY
through,O
his,O
proposals,O
to,O
change,O
it,O
.,O
"""",O
President,O
Bush,O
says,O
his,O
plans,O
will,O
help,O
the,O
program,O
avoid,O
severe,O
funding,O
shortfalls,O
over,O
the,O
next,O
few,O
decades,O
.,O
A,O
key,O
part,O
of,O
his,O
proposal,O
is,O
to,O
allow,O
younger,O
workers,O
to,O
privately,O
invest,O
some,O
of,O
their,O
Social,O
Security,COMPOUND
funds,O
which,O
are,O
now,O
managed,O
by,O
the,O
government,O
.,O
More,O
than,O
60,QUANTITY
African,O
migrants,ARMY
have,O
drowned,O
while,O
crossing,O
the,O
Gulf,COUNTRY
of,O
Aden,O
on,O
their,O
way,O
to,O
Yemen,O
.,O
Witnesses,LOCATION
say,O
at,O
least,O
15,QUANTITY
others,COMPOUND
swam,O
to,O
safety,O
after,O
their,O
vessel,O
sank,O
close,O
to,O
the,O
Yemeni,O
coast,ARMY
.,O
The,O
boat,O
originated,O
from,O
Somalia,COUNTRY
and,O
most,O
of,O
those,O
on,O
board,O
are,O
believed,O
to,O
have,O
been,O
Somalians,DAY
.,O
It,O
is,O
not,O
clear,O
how,O
the,O
boat,O
capsized,O
.,O
Migrants,O
frequently,O
attempt,O
the,O
crossing,O
to,O
escape,O
violence,O
in,O
Somalia,COUNTRY
and,O
often,O
rely,O
on,O
smugglers,O
to,O
help,O
them,O
cross,O
.,O
"""",O
They,O
often,O
face,O
abuse,O
at,O
the,O
hands,O
of,O
smugglers,O
",",O
with,O
many,O
forced,O
to,O
disembark,O
offshore,O
to,O
avoid,O
Yemeni,O
coast,ARMY
guard,COMPOUND
patrols,O
.,O
"""",O
"""",O
Earlier,O
this,O
month,O
",",O
the,O
U.N.,O
High,O
Commissioner,O
for,O
Refugees,O
estimated,O
"20,000",QUANTITY
people,O
have,O
made,O
the,O
crossing,O
this,O
year,O
and,O
said,O
at,O
least,O
439,O
people,O
have,O
died,O
and,O
another,O
489,O
are,O
missing,O
.,O
"""",O
Police,ARMY
in,O
Afghanistan,COUNTRY
say,O
attackers,O
have,O
shot,O
and,O
killed,ATTACKS
an,O
Afghan,O
senator,O
who,O
briefly,O
served,O
as,O
prime,O
minister,O
in,O
the,O
early,O
1990s,QUANTITY
.,O
"""",O
Authorities,O
say,O
Abdul,O
Saboor,O
Farid,LOCATION
was,O
killed,ATTACKS
late,O
Wednesday,DAY
outside,O
his,O
home,O
in,O
the,O
capital,O
",",O
Kabul,PERSON
.,O
"""",O
Mr.,O
Farid,LOCATION
was,O
Afghanistan,COUNTRY
's,O
prime,O
minister,O
for,O
one,O
month,O
in,O
1992,DATE
during,O
the,O
chaos,O
of,O
a,O
civil,O
war,ATTACKS
that,O
followed,O
the,O
defeat,O
of,O
the,O
Soviet,O
army,O
.,O
The,O
motive,O
for,O
the,O
senator,O
's,O
killing,O
is,O
not,O
clear,O
.,O
"""",O
In,O
another,O
development,O
",",O
police,ARMY
say,O
a,O
remote,O
-,O
controlled,PERSON
roadside,O
bomb,COMPOUND
tore,O
through,O
the,O
side,O
of,O
an,O
Afghan,O
army,O
bus,O
Thursday,DAY
in,O
Kabul,PERSON
",",O
killing,O
the,O
driver,O
and,O
wounding,O
29,QUANTITY
people,O
.,O
"""",O
Taleban,ORGANISATION
militants,ARMY
claimed,O
responsibility,O
for,O
the,O
attack,O
.,O
"""",O
Meanwhile,O
",",O
the,O
British,O
defense,O
ministry,O
says,O
a,O
British,O
soldier,ARMY
serving,O
with,O
the,O
NATO,PERSON
-,O
led,O
coalition,O
in,O
Afghanistan,COUNTRY
was,O
killed,ATTACKS
during,O
fighting,O
with,O
militants,ARMY
in,O
the,O
south,COMPOUND
.,O
"""",O
NATO,PERSON
has,O
launched,O
large,O
-,O
scale,O
military,ARMY
operations,O
in,O
the,O
region,LOCATION
recently,O
to,O
pre,O
-,O
empt,O
an,O
expected,O
Taleban,ORGANISATION
offensive,QUANTITY
.,O
Insurgents,O
in,O
Iraq,COUNTRY
killed,ATTACKS
at,O
least,O
nine,QUANTITY
people,O
in,O
attacks,ATTACKS
Sunday,DAY
northeast,O
of,O
Baghdad,LOCATION
.,O
Police,ARMY
say,O
a,O
roadside,O
bomb,COMPOUND
killed,ATTACKS
four,QUANTITY
policemen,O
and,O
wounded,ATTACKS
nine,QUANTITY
in,O
Baquba,O
.,O
"""",O
In,O
another,O
town,O
",",O
Balad,O
Ruz,O
",",O
police,ARMY
say,O
a,O
rocket,O
attack,O
on,O
a,O
policeman,O
's,O
house,O
killed,ATTACKS
the,O
man,O
's,O
brother,O
and,O
four,QUANTITY
children,O
.,O
"""",O
Military,ARMY
officials,O
say,O
on,O
Saturday,DAY
U.S.,COUNTRY
soldiers,ARMY
killed,ATTACKS
three,QUANTITY
gunmen,O
who,O
fired,ATTACKS
on,O
a,O
patrol,O
in,O
the,O
northern,PERSON
town,O
of,O
Baiji,O
.,O
"""",O
In,O
northern,PERSON
Iraq,COUNTRY
",",O
police,ARMY
say,O
the,O
bodies,O
of,O
an,O
elderly,O
tribal,O
leader,O
",",O
Ibrahim,O
Ali,QUANTITY
al,O
-,O
Nuimei,PERSON
",",O
and,O
his,O
son,O
were,O
found,ATTACKS
near,O
the,O
town,O
of,O
Kirkuk,COUNTRY
.,O
"""",O
"""",O
In,O
a,O
separate,O
development,O
",",O
the,O
trial,O
of,O
ousted,O
leader,O
Saddam,O
Hussein,O
is,O
scheduled,O
to,O
resume,O
Tuesday,DAY
with,O
a,O
new,O
presiding,O
judge,O
",",O
and,O
a,O
Western,O
diplomat,O
says,O
members,O
of,O
the,O
former,O
Baathist,O
regime,O
may,O
testify,TIME
.,O
"""",O
"""",O
The,O
United,COUNTRY
States,O
Government,O
",",O
Wednesday,DAY
[,O
May,O
14,QUANTITY
],O
officially,O
added,ATTACKS
polar,O
bears,O
to,O
the,O
list,O
of,O
threatened,O
animals,O
under,O
the,O
Endangered,O
Species,O
Act,O
.,O
"""",O
Bush,O
administration,O
scientists,PERSON
decided,O
the,O
species,O
is,O
at,O
risk,O
of,O
becoming,O
endangered,O
.,O
"""",O
Officials,O
cited,O
warming,O
trends,O
and,O
loss,O
of,O
sea,O
ice,O
as,O
threatening,O
the,O
bears,O
",",O
opening,O
a,O
debate,O
over,O
whether,O
to,O
regulate,O
greenhouse,O
gases,O
to,O
protect,O
the,O
bear,O
and,O
its,O
habitat,O
.,O
"""",O
Paul,O
Sisco,O
reports,O
.,O
Iranian,COUNTRY
media,O
report,O
that,O
inspectors,O
from,O
the,O
U.N.,O
International,O
Atomic,O
Energy,COMPOUND
Agency,O
will,O
travel,O
to,O
Iran,COUNTRY
early,O
next,O
month,O
.,O
News,O
reports,O
Saturday,DAY
quote,O
an,O
unnamed,O
Iranian,COUNTRY
official,O
as,O
saying,O
a,O
delegation,O
will,O
visit,ARMY
on,O
August,O
6,O
to,O
discuss,O
technical,O
issues,O
and,O
regulations,O
.,O
"""",O
Separately,O
",",O
the,O
United,COUNTRY
Nations,O
',O
nuclear,COMPOUND
agency,O
is,O
set,O
to,O
inspect,O
Iran,COUNTRY
's,O
heavy,O
water,O
nuclear,COMPOUND
reactor,O
in,O
a,O
matter,O
of,O
days,O
.,O
"""",O
That,O
reactor,O
is,O
under,O
construction,O
in,O
the,O
industrial,O
city,O
of,O
Arak,O
.,O
It,O
will,O
produce,O
plutonium,ORGANISATION
once,O
it,O
is,O
completed,O
.,O
Enriched,O
plutonium,ORGANISATION
and,O
uranium,COMPOUND
can,O
be,O
used,O
to,O
build,O
nuclear,COMPOUND
weapons,O
.,O
The,O
U.N.,O
Security,COMPOUND
Council,O
has,O
imposed,O
two,O
sets,O
of,O
sanctions,O
on,O
Iran,COUNTRY
because,O
of,O
its,O
refusal,O
to,O
suspend,O
uranium,COMPOUND
enrichment,O
.,O
"""",O
The,O
United,COUNTRY
States,O
and,O
its,O
Western,O
allies,O
accuse,O
Iran,COUNTRY
of,O
trying,O
to,O
develop,O
nuclear,COMPOUND
weapons,O
",",O
but,O
Iran,COUNTRY
says,O
its,O
atomic,O
program,O
is,O
for,O
peaceful,O
purposes,O
.,O
"""",O
"""",O
Insurgents,O
have,O
launched,O
two,O
deadly,O
attacks,ATTACKS
against,O
Shi'ites,O
in,O
Iraq,COUNTRY
",",O
just,O
hours,O
after,O
U.S.,COUNTRY
Secretary,O
of,O
Defense,O
Donald,O
Rumsfeld,O
paid,O
a,O
surprise,O
visit,ARMY
to,O
American,COUNTRY
troops,ARMY
in,O
the,O
country,O
.,O
"""",O
"""",O
